"SEX,discrete(2)","EDUCATION,discrete(7)","MARRIAGE,discrete(4)","AGE,continuous","PAY_0,discrete(11)","PAY_2,discrete(11)","PAY_3,discrete(11)","PAY_4,discrete(11)","PAY_5,discrete(11)","PAY_6,discrete(11)","BILL_AMT1,continuous","BILL_AMT2,continuous","PAY_AMT1,continuous","PAY_AMT2,continuous","PAY_AMT4,continuous","Default,class(0,1)"
2.0,2.0,1.0,26.0,2.0,2.0,2.0,2.0,2.0,1.0,202863.0,94525.0,7023.0,5080.0,6000.0,0.0
1.0,2.0,2.0,24.0,2.0,2.0,2.0,2.0,2.0,2.0,214656.0,118700.0,2063.0,1298.0,800.0,0.0
2.0,1.0,1.0,35.0,2.0,2.0,2.0,2.0,2.0,2.0,269915.0,177933.0,5500.0,4000.0,4200.0,0.0
2.0,3.0,1.0,50.0,1.0,1.0,1.0,1.0,1.0,1.0,169224.0,70652.0,875.0,2162.0,5085.0,0.0
2.0,1.0,2.0,35.0,2.0,2.0,2.0,2.0,2.0,2.0,459924.0,372415.0,15000.0,11311.0,8412.0,0.0
2.0,1.0,1.0,45.0,1.0,1.0,1.0,1.0,0.0,1.0,165782.0,105770.0,37791.0,86697.0,0.0,0.0
2.0,3.0,2.0,27.0,4.0,2.0,2.0,2.0,2.0,2.0,257870.0,160496.0,4183.0,1600.0,1310.0,1.0
2.0,2.0,2.0,22.0,3.0,4.0,4.0,4.0,2.0,2.0,174505.0,78414.0,0.0,1800.0,500.0,0.0
2.0,3.0,2.0,28.0,4.0,2.0,2.0,2.0,4.0,2.0,229449.0,134989.0,2368.0,2500.0,0.0,1.0
1.0,1.0,1.0,34.0,1.0,1.0,1.0,1.0,1.0,2.0,165808.0,93059.0,23295.0,49000.0,26296.0,0.0
2.0,3.0,1.0,32.0,1.0,1.0,1.0,1.0,1.0,2.0,165976.0,70489.0,712.0,712.0,1424.0,0.0
1.0,1.0,2.0,32.0,2.0,2.0,2.0,2.0,2.0,2.0,267038.0,168973.0,3997.0,3520.0,2689.0,0.0
1.0,2.0,1.0,36.0,3.0,4.0,4.0,4.0,2.0,2.0,334288.0,242305.0,8000.0,6100.0,7000.0,1.0
2.0,1.0,2.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,166291.0,70655.0,878.0,1131.0,441.0,1.0
2.0,2.0,1.0,32.0,2.0,2.0,2.0,2.0,2.0,2.0,712321.0,605286.0,22863.0,167622.0,4300.0,1.0
2.0,2.0,2.0,30.0,2.0,2.0,2.0,2.0,2.0,4.0,256307.0,163122.0,5000.0,5000.0,4400.0,0.0
2.0,2.0,1.0,36.0,4.0,4.0,4.0,2.0,2.0,4.0,168170.0,74613.0,2458.0,0.0,557.0,0.0
2.0,2.0,1.0,35.0,2.0,2.0,2.0,2.0,2.0,2.0,303272.0,204676.0,5202.0,6405.0,3091.0,0.0
1.0,3.0,2.0,48.0,2.0,2.0,2.0,2.0,2.0,2.0,174438.0,79325.0,1228.0,1000.0,161.0,0.0
2.0,3.0,1.0,32.0,1.0,1.0,1.0,1.0,1.0,2.0,166966.0,70984.0,1207.0,1357.0,23506.0,0.0
2.0,2.0,2.0,24.0,4.0,4.0,2.0,2.0,2.0,2.0,193534.0,97003.0,0.0,2000.0,1100.0,0.0
2.0,2.0,2.0,25.0,3.0,4.0,4.0,4.0,4.0,4.0,179729.0,84948.0,1543.0,0.0,0.0,1.0
2.0,2.0,2.0,36.0,2.0,2.0,2.0,2.0,2.0,2.0,167904.0,73121.0,1064.0,1170.0,1000.0,0.0
2.0,2.0,2.0,33.0,2.0,2.0,2.0,2.0,2.0,2.0,222006.0,111494.0,2000.0,2000.0,2000.0,0.0
2.0,3.0,2.0,28.0,3.0,0.0,0.0,1.0,1.0,1.0,165580.0,69777.0,0.0,0.0,13489.0,0.0
2.0,2.0,2.0,37.0,2.0,2.0,2.0,2.0,2.0,2.0,186634.0,91553.0,1365.0,1379.0,1000.0,0.0
1.0,3.0,2.0,30.0,2.0,2.0,2.0,2.0,2.0,2.0,212255.0,116344.0,1800.0,2000.0,1683.0,1.0
1.0,2.0,2.0,26.0,4.0,4.0,4.0,4.0,4.0,2.0,381057.0,285876.0,5516.0,0.0,0.0,0.0
2.0,2.0,2.0,25.0,2.0,2.0,2.0,2.0,2.0,2.0,173116.0,74801.0,1200.0,1100.0,40000.0,0.0
2.0,1.0,2.0,27.0,2.0,2.0,2.0,2.0,2.0,2.0,478350.0,390177.0,14599.0,10334.0,8242.0,0.0
2.0,2.0,2.0,26.0,2.0,2.0,2.0,2.0,0.0,0.0,199008.0,104162.0,1800.0,2100.0,0.0,1.0
1.0,2.0,1.0,39.0,2.0,2.0,2.0,2.0,2.0,2.0,189270.0,137337.0,60284.0,16079.0,9032.0,0.0
2.0,2.0,1.0,33.0,2.0,2.0,4.0,1.0,2.0,2.0,175110.0,82649.0,7000.0,0.0,8000.0,0.0
1.0,2.0,1.0,39.0,4.0,4.0,4.0,4.0,4.0,2.0,179468.0,86429.0,3000.0,0.0,0.0,1.0
2.0,2.0,2.0,24.0,2.0,2.0,4.0,4.0,4.0,4.0,207065.0,114474.0,4200.0,3600.0,0.0,0.0
2.0,2.0,2.0,23.0,1.0,2.0,2.0,2.0,2.0,2.0,168662.0,74147.0,1500.0,5353.0,6342.0,0.0
2.0,1.0,1.0,44.0,3.0,0.0,1.0,1.0,0.0,0.0,165580.0,69777.0,0.0,1512.0,0.0,0.0
1.0,1.0,2.0,35.0,1.0,1.0,1.0,1.0,4.0,2.0,166775.0,93721.0,23944.0,884.0,0.0,0.0
2.0,2.0,1.0,56.0,3.0,0.0,0.0,0.0,0.0,1.0,165255.0,69056.0,0.0,0.0,0.0,0.0
1.0,2.0,2.0,29.0,2.0,2.0,2.0,2.0,2.0,0.0,197892.0,93990.0,1700.0,2000.0,0.0,0.0
2.0,2.0,2.0,48.0,1.0,4.0,1.0,1.0,1.0,1.0,168696.0,70835.0,0.0,390.0,390.0,0.0
1.0,1.0,1.0,40.0,1.0,1.0,1.0,1.0,1.0,1.0,171803.0,77920.0,8146.0,3719.0,90817.0,0.0
2.0,3.0,1.0,53.0,1.0,1.0,1.0,1.0,1.0,1.0,168055.0,72252.0,2475.0,5175.0,3975.0,0.0
2.0,3.0,1.0,37.0,4.0,2.0,2.0,2.0,2.0,2.0,204107.0,109386.0,2000.0,1700.0,1700.0,1.0
2.0,2.0,1.0,35.0,3.0,0.0,0.0,0.0,0.0,1.0,165580.0,69777.0,0.0,0.0,0.0,0.0
2.0,2.0,2.0,41.0,2.0,2.0,2.0,2.0,2.0,2.0,179303.0,84043.0,1500.0,2000.0,4000.0,0.0
1.0,3.0,1.0,56.0,2.0,2.0,2.0,2.0,2.0,2.0,304697.0,200078.0,4500.0,5000.0,5000.0,0.0
2.0,3.0,1.0,49.0,2.0,2.0,2.0,2.0,2.0,2.0,270074.0,169718.0,3592.0,3382.0,3172.0,0.0
2.0,1.0,2.0,29.0,2.0,2.0,4.0,4.0,2.0,2.0,212890.0,120824.0,4500.0,1813.0,2046.0,0.0
2.0,3.0,1.0,49.0,2.0,2.0,1.0,1.0,1.0,1.0,199362.0,105427.0,4000.0,390.0,46310.0,1.0
1.0,1.0,1.0,37.0,1.0,2.0,2.0,2.0,2.0,2.0,287495.0,185870.0,7416.0,7038.0,6000.0,0.0
1.0,2.0,2.0,27.0,3.0,5.0,4.0,4.0,2.0,2.0,206902.0,110160.0,0.0,3000.0,5000.0,0.0
2.0,2.0,2.0,33.0,2.0,2.0,2.0,2.0,2.0,2.0,398376.0,303341.0,9000.0,9500.0,6150.0,0.0
1.0,2.0,2.0,28.0,3.0,4.0,2.0,2.0,2.0,2.0,200735.0,96375.0,23.0,1637.0,2000.0,0.0
1.0,3.0,2.0,39.0,2.0,2.0,2.0,2.0,2.0,2.0,175758.0,84268.0,4491.0,1257.0,585.0,1.0
1.0,3.0,3.0,54.0,3.0,4.0,2.0,2.0,2.0,2.0,173790.0,77713.0,0.0,1146.0,483.0,0.0
1.0,3.0,1.0,35.0,3.0,1.0,4.0,4.0,1.0,4.0,165580.0,70577.0,800.0,0.0,950.0,0.0
2.0,3.0,1.0,43.0,4.0,4.0,5.0,5.0,4.0,5.0,233732.0,141236.0,5000.0,4000.0,5700.0,1.0
2.0,1.0,1.0,46.0,3.0,1.0,4.0,4.0,1.0,1.0,165380.0,72493.0,2916.0,0.0,12140.0,0.0
2.0,1.0,2.0,29.0,1.0,4.0,4.0,1.0,4.0,1.0,166346.0,70292.0,0.0,85.0,0.0,1.0
2.0,1.0,1.0,32.0,3.0,4.0,4.0,0.0,0.0,0.0,191410.0,70557.0,0.0,0.0,0.0,0.0
2.0,3.0,2.0,38.0,2.0,2.0,2.0,2.0,1.0,1.0,200683.0,113559.0,10000.0,6000.0,500.0,0.0
1.0,1.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,165580.0,69777.0,0.0,0.0,0.0,1.0
1.0,1.0,2.0,27.0,1.0,2.0,2.0,2.0,2.0,2.0,190605.0,95113.0,5000.0,4000.0,3000.0,0.0
2.0,2.0,2.0,33.0,2.0,1.0,1.0,2.0,1.0,1.0,182834.0,70588.0,1000.0,1533.0,900.0,0.0
2.0,1.0,1.0,44.0,4.0,2.0,2.0,2.0,2.0,2.0,354133.0,261877.0,8011.0,5203.0,5000.0,0.0
2.0,1.0,1.0,30.0,1.0,1.0,2.0,2.0,2.0,2.0,167792.0,87179.0,17402.0,20013.0,5000.0,1.0
2.0,1.0,1.0,29.0,2.0,2.0,2.0,5.0,4.0,4.0,217435.0,122997.0,2200.0,7000.0,2013.0,0.0
1.0,2.0,2.0,32.0,3.0,4.0,4.0,2.0,2.0,2.0,338422.0,246842.0,8500.0,0.0,5000.0,1.0
1.0,2.0,1.0,26.0,2.0,2.0,2.0,2.0,2.0,2.0,217331.0,113057.0,2000.0,2000.0,2000.0,0.0
2.0,1.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,165580.0,69777.0,0.0,0.0,0.0,0.0
2.0,2.0,1.0,26.0,2.0,2.0,2.0,1.0,4.0,1.0,176120.0,79543.0,1081.0,0.0,0.0,0.0
2.0,1.0,2.0,30.0,3.0,0.0,1.0,1.0,1.0,1.0,165580.0,69777.0,0.0,4990.0,1955.0,0.0
1.0,2.0,2.0,25.0,2.0,2.0,2.0,2.0,2.0,2.0,174444.0,79839.0,1500.0,2000.0,1500.0,0.0
1.0,2.0,1.0,40.0,2.0,2.0,2.0,2.0,2.0,2.0,219601.0,124931.0,2003.0,2044.0,2127.0,0.0
2.0,2.0,1.0,47.0,3.0,4.0,2.0,2.0,2.0,2.0,189289.0,92824.0,0.0,1698.0,1000.0,0.0
1.0,2.0,2.0,26.0,2.0,2.0,2.0,2.0,2.0,2.0,258749.0,128760.0,4500.0,4000.0,4000.0,0.0
1.0,1.0,2.0,56.0,4.0,2.0,2.0,2.0,2.0,2.0,192613.0,97549.0,1480.0,1448.0,1040.0,0.0
2.0,1.0,2.0,28.0,2.0,2.0,2.0,2.0,2.0,2.0,402352.0,271240.0,10000.0,7000.0,7000.0,0.0
2.0,2.0,2.0,31.0,2.0,2.0,2.0,2.0,2.0,2.0,191887.0,97138.0,1483.0,2000.0,2000.0,0.0
2.0,3.0,1.0,43.0,2.0,2.0,2.0,2.0,2.0,0.0,183121.0,88798.0,2000.0,2000.0,0.0,0.0
2.0,1.0,1.0,47.0,3.0,0.0,1.0,1.0,1.0,0.0,165580.0,69777.0,0.0,1154.0,0.0,0.0
1.0,2.0,1.0,46.0,2.0,2.0,2.0,2.0,2.0,2.0,210153.0,130317.0,2200.0,2600.0,800.0,0.0
2.0,1.0,2.0,26.0,3.0,0.0,0.0,1.0,1.0,0.0,165380.0,69577.0,0.0,200.0,0.0,1.0
2.0,3.0,3.0,60.0,1.0,1.0,0.0,0.0,1.0,1.0,167945.0,69196.0,0.0,0.0,5000.0,0.0
1.0,2.0,1.0,24.0,1.0,1.0,1.0,2.0,2.0,2.0,165970.0,70695.0,918.0,19583.0,1000.0,0.0
2.0,2.0,1.0,39.0,1.0,5.0,4.0,2.0,1.0,5.0,167322.0,71337.0,0.0,0.0,2057.0,0.0
2.0,1.0,2.0,53.0,2.0,2.0,2.0,2.0,2.0,2.0,216357.0,120863.0,2504.0,2059.0,1000.0,0.0
1.0,2.0,2.0,30.0,2.0,2.0,2.0,0.0,0.0,0.0,212507.0,109777.0,4000.0,0.0,0.0,0.0
2.0,2.0,2.0,39.0,9.0,8.0,7.0,6.0,5.0,4.0,360736.0,260620.0,0.0,0.0,39.0,1.0
1.0,3.0,2.0,52.0,2.0,2.0,2.0,2.0,2.0,2.0,213059.0,119121.0,29456.0,1300.0,694.0,0.0
2.0,2.0,2.0,40.0,2.0,2.0,2.0,2.0,2.0,2.0,199498.0,120655.0,20000.0,2400.0,2100.0,0.0
2.0,2.0,2.0,41.0,2.0,2.0,2.0,0.0,0.0,0.0,210988.0,105802.0,2025.0,0.0,0.0,0.0
2.0,2.0,2.0,23.0,1.0,1.0,1.0,1.0,0.0,1.0,166544.0,69741.0,0.0,1036.0,0.0,0.0
2.0,2.0,1.0,36.0,2.0,2.0,2.0,2.0,2.0,2.0,254889.0,158321.0,5000.0,3500.0,2100.0,0.0
1.0,1.0,2.0,28.0,2.0,2.0,2.0,2.0,2.0,2.0,365251.0,263300.0,7000.0,7000.0,6500.0,0.0
2.0,1.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,167289.0,72299.0,2522.0,3426.0,2921.0,1.0
1.0,1.0,2.0,23.0,4.0,4.0,4.0,4.0,0.0,1.0,168304.0,75297.0,3000.0,0.0,0.0,0.0
2.0,1.0,1.0,38.0,1.0,1.0,4.0,4.0,1.0,1.0,167940.0,74484.0,4465.0,0.0,9306.0,0.0
2.0,2.0,2.0,26.0,2.0,2.0,2.0,2.0,1.0,1.0,178016.0,84687.0,3380.0,1200.0,500.0,0.0
2.0,1.0,1.0,29.0,2.0,2.0,2.0,2.0,2.0,2.0,195299.0,100531.0,1815.0,2000.0,1500.0,0.0
2.0,2.0,1.0,28.0,2.0,2.0,2.0,2.0,2.0,2.0,201960.0,121195.0,30000.0,2052.0,1100.0,1.0
2.0,3.0,1.0,45.0,1.0,1.0,0.0,1.0,2.0,1.0,167213.0,78187.0,8435.0,5955.0,0.0,0.0
2.0,2.0,2.0,27.0,1.0,1.0,1.0,1.0,2.0,2.0,170494.0,76014.0,6237.0,3280.0,10000.0,0.0
1.0,2.0,1.0,36.0,2.0,2.0,2.0,2.0,2.0,2.0,176347.0,214692.0,140013.0,5206.0,6011.0,0.0
1.0,2.0,2.0,25.0,3.0,4.0,4.0,4.0,2.0,2.0,247354.0,149374.0,0.0,3667.0,1680.0,0.0
2.0,3.0,2.0,33.0,3.0,0.0,0.0,1.0,1.0,1.0,165580.0,69777.0,0.0,0.0,5423.0,0.0
1.0,2.0,1.0,50.0,2.0,2.0,2.0,2.0,2.0,2.0,254293.0,148991.0,3459.0,4000.0,4000.0,0.0
1.0,5.0,1.0,29.0,2.0,2.0,2.0,2.0,2.0,2.0,246114.0,147956.0,3006.0,2641.0,2671.0,0.0
1.0,2.0,1.0,34.0,2.0,2.0,2.0,2.0,2.0,2.0,538304.0,464220.0,28000.0,14547.0,6500.0,0.0
1.0,3.0,3.0,46.0,2.0,2.0,1.0,2.0,1.0,1.0,185973.0,89685.0,1425.0,20310.0,219.0,0.0
1.0,1.0,2.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,177067.0,70084.0,307.0,400.0,956.0,0.0
2.0,2.0,2.0,25.0,2.0,2.0,2.0,2.0,1.0,2.0,181953.0,85026.0,5006.0,5000.0,3491.0,1.0
1.0,1.0,2.0,28.0,3.0,4.0,4.0,2.0,2.0,2.0,175636.0,79592.0,2000.0,0.0,128.0,0.0
1.0,2.0,2.0,27.0,2.0,2.0,2.0,2.0,1.0,2.0,296986.0,195635.0,5000.0,3572.0,69200.0,1.0
1.0,1.0,1.0,41.0,2.0,2.0,2.0,2.0,2.0,2.0,261577.0,167824.0,3600.0,4000.0,4000.0,0.0
1.0,1.0,1.0,42.0,2.0,2.0,2.0,2.0,2.0,2.0,430062.0,337285.0,9431.0,8842.0,7814.0,0.0
1.0,2.0,1.0,34.0,2.0,2.0,4.0,2.0,2.0,2.0,178199.0,84673.0,2800.0,0.0,800.0,1.0
2.0,1.0,2.0,32.0,2.0,1.0,2.0,2.0,2.0,1.0,229588.0,73191.0,3414.0,1500.0,0.0,0.0
2.0,1.0,2.0,26.0,1.0,1.0,1.0,1.0,1.0,1.0,166804.0,72897.0,3128.0,1712.0,0.0,0.0
1.0,2.0,2.0,25.0,2.0,1.0,1.0,2.0,1.0,1.0,168488.0,70828.0,1052.0,2422.0,1051.0,0.0
2.0,1.0,1.0,54.0,4.0,2.0,2.0,2.0,2.0,2.0,442535.0,267927.0,8752.0,8200.0,7000.0,1.0
2.0,2.0,1.0,52.0,2.0,2.0,2.0,2.0,2.0,2.0,216247.0,120177.0,2007.0,2007.0,1407.0,0.0
1.0,1.0,2.0,29.0,2.0,2.0,2.0,2.0,2.0,2.0,286924.0,191192.0,6317.0,5516.0,2014.0,0.0
1.0,2.0,2.0,35.0,2.0,2.0,2.0,2.0,2.0,2.0,442116.0,276662.0,26531.0,10017.0,10259.0,0.0
2.0,2.0,1.0,41.0,1.0,4.0,1.0,1.0,2.0,2.0,172145.0,74237.0,0.0,1500.0,0.0,0.0
2.0,2.0,2.0,26.0,2.0,2.0,2.0,1.0,2.0,2.0,192621.0,97574.0,5879.0,1000.0,486.0,0.0
1.0,2.0,2.0,24.0,10.0,9.0,8.0,7.0,6.0,5.0,189928.0,93802.0,0.0,0.0,0.0,0.0
1.0,1.0,2.0,34.0,1.0,1.0,1.0,0.0,0.0,0.0,183455.0,73208.0,3431.0,0.0,0.0,1.0
2.0,2.0,1.0,44.0,2.0,2.0,2.0,2.0,2.0,2.0,239067.0,145233.0,3748.0,13000.0,3217.0,0.0
1.0,3.0,2.0,49.0,4.0,2.0,2.0,2.0,2.0,2.0,225853.0,131616.0,2536.0,1857.0,971.0,1.0
1.0,1.0,1.0,66.0,2.0,2.0,2.0,2.0,2.0,2.0,423650.0,147687.0,47000.0,1500.0,0.0,0.0
2.0,1.0,2.0,25.0,1.0,1.0,1.0,1.0,1.0,1.0,175222.0,82334.0,12557.0,3938.0,9848.0,0.0
2.0,2.0,1.0,33.0,2.0,2.0,2.0,2.0,2.0,2.0,293882.0,129031.0,2371.0,2008.0,1457.0,0.0
2.0,1.0,1.0,42.0,1.0,1.0,1.0,1.0,1.0,1.0,168495.0,73980.0,4203.0,200.0,1644.0,0.0
1.0,2.0,2.0,28.0,2.0,2.0,2.0,2.0,2.0,2.0,353572.0,263400.0,8500.0,8600.0,6500.0,0.0
2.0,2.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,165898.0,69777.0,0.0,0.0,0.0,0.0
2.0,3.0,1.0,39.0,2.0,2.0,2.0,2.0,2.0,2.0,206830.0,110590.0,1501.0,1297.0,449.0,0.0
2.0,1.0,2.0,29.0,1.0,1.0,2.0,2.0,2.0,2.0,166761.0,71322.0,1545.0,1000.0,2500.0,0.0
2.0,2.0,2.0,25.0,5.0,5.0,4.0,4.0,4.0,4.0,201172.0,106295.0,1800.0,1200.0,1750.0,1.0
1.0,2.0,1.0,38.0,4.0,4.0,4.0,4.0,4.0,4.0,198732.0,103400.0,1300.0,2000.0,3500.0,1.0
1.0,2.0,1.0,35.0,2.0,2.0,4.0,2.0,2.0,2.0,194407.0,106103.0,8000.0,0.0,1500.0,0.0
1.0,1.0,2.0,33.0,3.0,0.0,0.0,0.0,1.0,1.0,165580.0,69777.0,0.0,0.0,700.0,1.0
1.0,2.0,2.0,30.0,2.0,2.0,2.0,4.0,4.0,4.0,180725.0,86395.0,2000.0,2100.0,1500.0,1.0
2.0,1.0,1.0,41.0,2.0,2.0,2.0,2.0,2.0,2.0,356310.0,264113.0,8501.0,8001.0,6321.0,0.0
2.0,2.0,2.0,28.0,2.0,2.0,2.0,2.0,2.0,2.0,247029.0,153018.0,4000.0,4000.0,3400.0,0.0
1.0,1.0,1.0,44.0,2.0,2.0,2.0,2.0,2.0,2.0,261299.0,166146.0,4652.0,3565.0,10031.0,0.0
1.0,1.0,1.0,51.0,1.0,1.0,1.0,1.0,1.0,1.0,166903.0,70222.0,445.0,393.0,223.0,0.0
1.0,2.0,1.0,35.0,2.0,2.0,2.0,2.0,1.0,1.0,187806.0,88374.0,1292.0,2245.0,7340.0,0.0
1.0,3.0,1.0,47.0,2.0,2.0,1.0,1.0,0.0,0.0,169513.0,71939.0,1000.0,1000.0,5100.0,0.0
2.0,2.0,2.0,42.0,2.0,2.0,2.0,2.0,2.0,2.0,230069.0,128388.0,3100.0,5000.0,10000.0,0.0
2.0,3.0,2.0,24.0,3.0,0.0,1.0,1.0,1.0,1.0,165580.0,69777.0,0.0,2455.0,1307.0,0.0
2.0,2.0,1.0,43.0,2.0,2.0,2.0,2.0,2.0,2.0,210601.0,115559.0,2100.0,1800.0,1490.0,0.0
1.0,1.0,1.0,47.0,1.0,1.0,1.0,2.0,2.0,1.0,174941.0,69752.0,0.0,18426.0,31.0,0.0
2.0,2.0,2.0,39.0,3.0,4.0,4.0,2.0,2.0,4.0,186599.0,89667.0,1602.0,0.0,1709.0,0.0
1.0,2.0,2.0,29.0,3.0,4.0,4.0,0.0,1.0,4.0,170845.0,74779.0,0.0,0.0,1704.0,1.0
1.0,1.0,2.0,32.0,3.0,1.0,1.0,1.0,2.0,2.0,165362.0,70243.0,1000.0,1267.0,6000.0,0.0
1.0,3.0,1.0,32.0,4.0,5.0,4.0,4.0,4.0,4.0,205169.0,109937.0,1500.0,1600.0,1500.0,1.0
2.0,3.0,2.0,49.0,2.0,2.0,4.0,2.0,1.0,1.0,174083.0,81129.0,3008.0,0.0,1150.0,0.0
2.0,2.0,2.0,24.0,3.0,0.0,1.0,1.0,1.0,1.0,165570.0,69767.0,0.0,3372.0,1001.0,0.0
2.0,3.0,1.0,27.0,2.0,2.0,2.0,2.0,2.0,2.0,226732.0,130610.0,2326.0,3000.0,1698.0,0.0
1.0,2.0,1.0,29.0,2.0,2.0,2.0,4.0,4.0,4.0,211562.0,116105.0,2078.0,3900.0,1904.0,0.0
2.0,2.0,1.0,47.0,2.0,2.0,2.0,2.0,2.0,2.0,214571.0,113189.0,2000.0,1500.0,1100.0,0.0
1.0,1.0,2.0,29.0,2.0,2.0,2.0,2.0,2.0,2.0,292554.0,191884.0,5988.0,4560.0,3509.0,0.0
1.0,2.0,2.0,28.0,2.0,2.0,4.0,2.0,2.0,2.0,315394.0,254196.0,107000.0,0.0,5000.0,0.0
1.0,2.0,1.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,165800.0,74457.0,4686.0,0.0,4100.0,0.0
2.0,1.0,1.0,29.0,1.0,1.0,1.0,2.0,2.0,2.0,166310.0,69990.0,213.0,2368.0,190.0,0.0
2.0,2.0,2.0,29.0,3.0,4.0,4.0,4.0,4.0,4.0,219613.0,122372.0,0.0,5000.0,15000.0,0.0
1.0,1.0,2.0,32.0,1.0,4.0,1.0,1.0,0.0,0.0,166332.0,69946.0,0.0,1948.0,0.0,1.0
1.0,2.0,2.0,38.0,1.0,1.0,1.0,2.0,2.0,1.0,176042.0,73104.0,10287.0,19305.0,0.0,0.0
2.0,3.0,2.0,43.0,4.0,4.0,9.0,9.0,9.0,9.0,167980.0,72177.0,0.0,0.0,0.0,1.0
2.0,3.0,1.0,40.0,2.0,2.0,2.0,2.0,2.0,2.0,366749.0,280719.0,16286.0,10011.0,6000.0,0.0
1.0,2.0,2.0,31.0,4.0,4.0,2.0,2.0,4.0,2.0,404873.0,160345.0,0.0,3500.0,0.0,1.0
2.0,2.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,168173.0,69777.0,0.0,0.0,1849.0,0.0
2.0,2.0,1.0,42.0,2.0,2.0,2.0,2.0,2.0,2.0,201395.0,107800.0,3000.0,3000.0,2000.0,0.0
2.0,1.0,2.0,25.0,2.0,2.0,2.0,2.0,2.0,2.0,183356.0,88663.0,1700.0,1300.0,1000.0,0.0
1.0,1.0,2.0,35.0,1.0,1.0,1.0,1.0,0.0,1.0,167590.0,72713.0,2936.0,640.0,0.0,0.0
1.0,2.0,3.0,50.0,4.0,2.0,2.0,2.0,2.0,2.0,177059.0,82758.0,2000.0,2000.0,2000.0,1.0
1.0,2.0,2.0,27.0,3.0,1.0,2.0,2.0,2.0,2.0,164883.0,118043.0,49900.0,1800.0,1857.0,0.0
1.0,2.0,1.0,38.0,3.0,1.0,1.0,1.0,1.0,0.0,165580.0,72058.0,2281.0,3666.0,0.0,1.0
2.0,2.0,2.0,24.0,2.0,2.0,2.0,2.0,2.0,2.0,193588.0,99326.0,2000.0,2000.0,1000.0,0.0
2.0,2.0,2.0,24.0,1.0,1.0,2.0,2.0,1.0,1.0,166586.0,71630.0,1855.0,1422.0,2719.0,0.0
2.0,3.0,2.0,24.0,4.0,2.0,2.0,4.0,4.0,2.0,195859.0,100205.0,1500.0,2700.0,0.0,1.0
1.0,2.0,2.0,33.0,2.0,2.0,2.0,2.0,2.0,4.0,178098.0,82666.0,1300.0,1000.0,500.0,0.0
2.0,1.0,1.0,51.0,2.0,2.0,2.0,2.0,2.0,2.0,274219.0,155595.0,4107.0,7346.0,2500.0,0.0
2.0,1.0,2.0,35.0,1.0,5.0,4.0,2.0,1.0,4.0,167460.0,71479.0,0.0,0.0,3028.0,0.0
2.0,2.0,1.0,24.0,6.0,5.0,4.0,4.0,4.0,4.0,182129.0,85779.0,0.0,600.0,1500.0,1.0
2.0,3.0,1.0,39.0,2.0,2.0,2.0,0.0,1.0,1.0,170528.0,73581.0,1000.0,0.0,1715.0,0.0
2.0,2.0,1.0,47.0,2.0,2.0,2.0,2.0,2.0,2.0,185133.0,87869.0,1417.0,2000.0,2000.0,0.0
1.0,1.0,2.0,29.0,2.0,2.0,2.0,2.0,2.0,1.0,197042.0,101276.0,6037.0,5084.0,4000.0,0.0
1.0,2.0,2.0,22.0,2.0,2.0,4.0,4.0,4.0,2.0,184323.0,89656.0,3000.0,0.0,0.0,0.0
2.0,3.0,1.0,67.0,3.0,4.0,2.0,2.0,2.0,2.0,196314.0,97869.0,0.0,1800.0,1083.0,0.0
1.0,1.0,2.0,33.0,3.0,4.0,4.0,2.0,2.0,4.0,192537.0,98007.0,2000.0,0.0,2400.0,1.0
1.0,1.0,1.0,47.0,2.0,1.0,1.0,2.0,1.0,1.0,215315.0,94921.0,25144.0,8000.0,20616.0,0.0
2.0,2.0,2.0,24.0,1.0,1.0,4.0,2.0,2.0,1.0,166746.0,73921.0,3000.0,0.0,0.0,1.0
1.0,1.0,1.0,36.0,1.0,1.0,1.0,1.0,1.0,1.0,166396.0,70093.0,316.0,316.0,316.0,1.0
1.0,1.0,2.0,27.0,3.0,4.0,4.0,4.0,0.0,1.0,225604.0,127881.0,4000.0,0.0,1580.0,0.0
2.0,2.0,1.0,34.0,4.0,4.0,4.0,4.0,2.0,2.0,197326.0,102520.0,1800.0,1100.0,1000.0,1.0
2.0,1.0,2.0,36.0,3.0,1.0,1.0,0.0,0.0,0.0,165580.0,70557.0,780.0,0.0,7600.0,0.0
2.0,2.0,2.0,25.0,5.0,5.0,4.0,4.0,4.0,4.0,252637.0,154598.0,0.0,2700.0,3200.0,1.0
2.0,1.0,1.0,49.0,1.0,1.0,0.0,1.0,1.0,1.0,166430.0,69777.0,0.0,0.0,0.0,1.0
2.0,3.0,1.0,24.0,3.0,4.0,2.0,2.0,2.0,2.0,221921.0,124646.0,0.0,14130.0,7065.0,1.0
