"SEX,discrete(2)","EDUCATION,discrete(7)","MARRIAGE,discrete(4)","PAY_0,discrete(11)","PAY_2,discrete(11)","PAY_3,discrete(11)","PAY_5,discrete(11)","Default,class(0,1)"
2.0,1.0,1.0,-2.0,-1.0,-1.0,0.0,0.0
2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0
2.0,2.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0
1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,-1.0,0.0,0.0,0.0,1.0
2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,1.0,-1.0,-1.0,-1.0,-2.0,0.0
1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,2.0,-1.0,-1.0,-1.0,0.0,0.0
1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0
1.0,2.0,2.0,0.0,0.0,-2.0,-1.0,0.0
2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,2.0,-1.0,-1.0,0.0,0.0,0.0
2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,1.0,1.0,-2.0,-2.0,-1.0,1.0
2.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0
2.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,0.0
2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,1.0,-1.0,-1.0,2.0,2.0,0.0
1.0,3.0,2.0,-1.0,-1.0,-1.0,-1.0,1.0
2.0,2.0,1.0,-1.0,-1.0,2.0,-1.0,1.0
1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,2.0,-2.0,-2.0,-2.0,-2.0,0.0
1.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0
2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0
2.0,1.0,2.0,-1.0,-1.0,-2.0,-2.0,1.0
2.0,2.0,2.0,-1.0,2.0,0.0,0.0,1.0
1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,0.0
1.0,3.0,2.0,1.0,2.0,3.0,0.0,0.0
1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
2.0,2.0,1.0,0.0,0.0,-1.0,-1.0,0.0
1.0,2.0,2.0,-2.0,-2.0,-2.0,-2.0,0.0
2.0,3.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0
1.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0
2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0
2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0
1.0,2.0,2.0,-1.0,-1.0,-1.0,0.0,1.0
2.0,3.0,2.0,-2.0,-2.0,-2.0,-2.0,1.0
1.0,2.0,1.0,1.0,-2.0,-2.0,-2.0,0.0
2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0
2.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0
2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0
2.0,2.0,2.0,-2.0,-2.0,-1.0,0.0,0.0
2.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0
2.0,2.0,1.0,0.0,0.0,0.0,-2.0,0.0
2.0,1.0,2.0,-1.0,-1.0,-1.0,0.0,0.0
2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0
2.0,1.0,1.0,1.0,2.0,2.0,-1.0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,2.0,0.0,0.0,-1.0,0.0,0.0
2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,2.0,0.0,0.0,-2.0,-2.0,0.0
1.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0
2.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0
2.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,0.0
1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
2.0,3.0,1.0,0.0,0.0,-1.0,-1.0,0.0
2.0,2.0,2.0,0.0,0.0,-2.0,-2.0,0.0
1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0
2.0,3.0,1.0,1.0,-2.0,-2.0,0.0,0.0
2.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,0.0
2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,2.0,-1.0,-1.0,-1.0,-1.0,0.0
1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0
2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,2.0,0.0,-1.0,-1.0,0.0,0.0
1.0,1.0,2.0,-1.0,-1.0,-2.0,-2.0,0.0
2.0,1.0,1.0,-2.0,-2.0,-2.0,-1.0,0.0
2.0,2.0,2.0,-1.0,-1.0,-1.0,0.0,0.0
2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,3.0,2.0,1.0,2.0,2.0,0.0,1.0
2.0,1.0,2.0,-1.0,-1.0,-1.0,0.0,0.0
1.0,2.0,2.0,1.0,-1.0,-1.0,-1.0,0.0
2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0
2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,2.0,-1.0,0.0,-1.0,0.0,0.0
2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
2.0,1.0,1.0,-1.0,0.0,0.0,0.0,1.0
1.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,0.0
1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,-2.0,-2.0,-2.0,1.0
2.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,0.0
1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,1.0,0.0,0.0,0.0,-1.0,0.0
2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,1.0,0.0,0.0,-1.0,-1.0,0.0
2.0,1.0,2.0,-1.0,-1.0,-1.0,-1.0,1.0
2.0,1.0,1.0,-2.0,-2.0,-2.0,-1.0,0.0
2.0,1.0,2.0,0.0,0.0,2.0,-2.0,1.0
2.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,0.0
2.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0
2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
2.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0
1.0,1.0,2.0,-1.0,-1.0,-1.0,-1.0,0.0
1.0,2.0,2.0,0.0,-1.0,-1.0,-1.0,0.0
2.0,1.0,1.0,-1.0,-1.0,2.0,-1.0,1.0
1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0
1.0,3.0,1.0,2.0,0.0,0.0,2.0,1.0
2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,3.0,-1.0,-1.0,-1.0,-1.0,0.0
2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0
1.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,0.0
2.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0
2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0
2.0,3.0,1.0,-2.0,-1.0,-1.0,-2.0,0.0
2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0
2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,2.0,-1.0,-1.0,-1.0,-1.0,0.0
1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,3.0,1.0,0.0,0.0,0.0,-1.0,0.0
2.0,2.0,1.0,-1.0,-1.0,0.0,-1.0,0.0
2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,1.0,-1.0,-1.0,-1.0,0.0,0.0
2.0,1.0,2.0,-1.0,-1.0,-1.0,0.0,1.0
2.0,2.0,1.0,0.0,0.0,-1.0,0.0,0.0
2.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,0.0
2.0,2.0,1.0,-1.0,0.0,0.0,0.0,0.0
2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
1.0,2.0,1.0,0.0,0.0,0.0,-2.0,0.0
2.0,1.0,2.0,-1.0,-1.0,-1.0,-1.0,1.0
2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0
2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,1.0,1.0,-2.0,-2.0,-2.0,1.0
1.0,2.0,2.0,-1.0,-1.0,2.0,0.0,1.0
2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0
2.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0
1.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0
2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
2.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0
1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0
1.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,0.0
2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0
2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
2.0,3.0,2.0,-1.0,-1.0,-1.0,-1.0,0.0
2.0,1.0,1.0,-1.0,-1.0,-2.0,-2.0,0.0
2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0
1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,1.0,-1.0,2.0,-1.0,-1.0,1.0
1.0,2.0,1.0,1.0,-2.0,-2.0,-2.0,1.0
2.0,1.0,2.0,-1.0,-1.0,-1.0,-1.0,0.0
2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0
2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,2.0,-1.0,-1.0,-1.0,0.0,1.0
1.0,2.0,1.0,0.0,0.0,-1.0,-1.0,0.0
2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2.0,4.0,1.0,1.0,-2.0,-2.0,-2.0,0.0
1.0,2.0,1.0,0.0,0.0,0.0,-2.0,1.0
2.0,2.0,2.0,-2.0,-2.0,-2.0,-2.0,0.0
2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0
1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,2.0,1.0,-2.0,-2.0,-2.0,0.0
2.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0
2.0,2.0,2.0,1.0,-2.0,-2.0,-2.0,1.0
1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0
1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0
2.0,1.0,2.0,-1.0,-1.0,-1.0,-1.0,0.0
1.0,2.0,1.0,1.0,-1.0,0.0,-1.0,0.0
1.0,1.0,2.0,-1.0,-1.0,2.0,0.0,0.0
2.0,2.0,2.0,1.0,-2.0,-2.0,-1.0,0.0
2.0,2.0,1.0,0.0,0.0,0.0,-1.0,0.0
2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0
1.0,2.0,1.0,0.0,-1.0,-1.0,0.0,0.0
2.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,0.0
2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0
2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0
2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,3.0,2.0,-1.0,-1.0,-1.0,-2.0,1.0
2.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,0.0
2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,0.0
2.0,1.0,2.0,-1.0,-1.0,-1.0,-1.0,1.0
2.0,1.0,2.0,-1.0,-1.0,-1.0,0.0,0.0
1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
2.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0
2.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,0.0
2.0,2.0,1.0,-1.0,0.0,0.0,0.0,0.0
2.0,2.0,2.0,1.0,-1.0,-1.0,-2.0,1.0
2.0,2.0,2.0,0.0,0.0,-1.0,0.0,0.0
1.0,2.0,1.0,0.0,0.0,0.0,-1.0,0.0
2.0,1.0,1.0,1.0,-2.0,-2.0,0.0,0.0
1.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0
2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0
1.0,1.0,2.0,0.0,-1.0,-1.0,0.0,0.0
2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
2.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0
2.0,2.0,2.0,1.0,-2.0,-2.0,-2.0,0.0
2.0,1.0,2.0,-2.0,-2.0,-2.0,-2.0,1.0
2.0,1.0,1.0,-1.0,-1.0,-1.0,-2.0,0.0
2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,-2.0,-2.0,-2.0,1.0
1.0,2.0,2.0,-2.0,-2.0,-1.0,0.0,0.0
2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,1.0,1.0,2.0,-1.0,-1.0,0.0
2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0
1.0,3.0,2.0,-1.0,-1.0,-1.0,-1.0,0.0
2.0,2.0,2.0,0.0,0.0,0.0,-1.0,0.0
1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0
2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0
1.0,1.0,1.0,1.0,-1.0,-1.0,-2.0,0.0
1.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0
2.0,1.0,1.0,1.0,-2.0,-2.0,-2.0,0.0
2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,2.0,2.0,-1.0,-1.0,-1.0,0.0,0.0
2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0
2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0
2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,0.0
1.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0
2.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0
2.0,1.0,1.0,0.0,0.0,0.0,-2.0,0.0
2.0,1.0,2.0,-2.0,-2.0,-2.0,-2.0,0.0
1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0
1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,5.0,1.0,0.0,-1.0,-1.0,0.0,0.0
1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
2.0,3.0,2.0,-2.0,-2.0,-2.0,-2.0,0.0
2.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0
2.0,1.0,2.0,-1.0,0.0,0.0,-2.0,0.0
2.0,2.0,1.0,1.0,-1.0,-1.0,0.0,0.0
2.0,2.0,1.0,3.0,2.0,2.0,-2.0,0.0
2.0,1.0,2.0,1.0,-1.0,2.0,-1.0,0.0
2.0,1.0,2.0,1.0,2.0,-1.0,-1.0,0.0
2.0,2.0,1.0,-1.0,-1.0,-1.0,0.0,0.0
2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0
1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0
2.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0
2.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,1.0
1.0,2.0,1.0,-1.0,-1.0,-1.0,0.0,0.0
2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
2.0,3.0,1.0,0.0,-1.0,0.0,0.0,0.0
2.0,3.0,2.0,-1.0,-1.0,-1.0,-1.0,0.0
2.0,1.0,2.0,-2.0,-2.0,-2.0,-2.0,0.0
2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,2.0,-2.0,-1.0,-1.0,0.0,0.0
2.0,2.0,2.0,0.0,-1.0,0.0,-1.0,0.0
2.0,2.0,2.0,-2.0,-2.0,-2.0,-2.0,1.0
2.0,1.0,2.0,1.0,-2.0,-2.0,-2.0,0.0
2.0,1.0,2.0,-2.0,-2.0,-2.0,-2.0,0.0
1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,1.0,-1.0,-1.0,-1.0,-2.0,0.0
2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0
1.0,2.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0
1.0,1.0,2.0,-2.0,-2.0,-2.0,-2.0,0.0
2.0,2.0,1.0,-2.0,-2.0,-1.0,0.0,0.0
2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0
1.0,1.0,2.0,0.0,0.0,-1.0,0.0,0.0
1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0
2.0,1.0,2.0,1.0,-2.0,-2.0,-2.0,1.0
2.0,3.0,2.0,-1.0,-1.0,-1.0,-1.0,0.0
1.0,1.0,2.0,4.0,4.0,3.0,2.0,1.0
1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0
1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,2.0,-2.0,-2.0,-2.0,-2.0,0.0
1.0,2.0,1.0,2.0,-1.0,-1.0,-1.0,0.0
1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
1.0,2.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0
2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0
2.0,2.0,1.0,-1.0,-1.0,-1.0,-2.0,0.0
2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,2.0,-1.0,2.0,2.0,0.0,1.0
2.0,1.0,2.0,1.0,-2.0,-2.0,-1.0,1.0
2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
2.0,3.0,2.0,-2.0,-2.0,-2.0,-2.0,0.0
1.0,1.0,2.0,-1.0,-1.0,2.0,2.0,0.0
2.0,2.0,1.0,-2.0,-2.0,-2.0,-2.0,0.0
2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0
2.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0
1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,2.0,-1.0,-1.0,-1.0,-1.0,0.0
2.0,2.0,1.0,0.0,0.0,0.0,-2.0,0.0
1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0
1.0,2.0,2.0,0.0,-1.0,0.0,0.0,0.0
1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0
2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0
2.0,3.0,2.0,-1.0,-1.0,2.0,0.0,0.0
2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,2.0,-1.0,-1.0,-1.0,-1.0,1.0
1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0
1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0
1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0
2.0,2.0,1.0,-1.0,-1.0,-2.0,-2.0,0.0
2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0
2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0
1.0,1.0,2.0,-1.0,-1.0,0.0,0.0,0.0
2.0,1.0,2.0,-2.0,-2.0,-2.0,-2.0,0.0
2.0,1.0,1.0,-1.0,-1.0,-1.0,-2.0,0.0
1.0,1.0,2.0,-1.0,-1.0,-1.0,0.0,0.0
2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0
2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0
2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,2.0,1.0,-2.0,-2.0,-2.0,0.0
2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,2.0,-1.0,-1.0,-1.0,0.0,1.0
1.0,2.0,2.0,2.0,-1.0,-1.0,-1.0,0.0
2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,3.0,1.0,-2.0,-1.0,0.0,0.0
2.0,1.0,2.0,-1.0,-1.0,-1.0,-1.0,0.0
2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0
2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0
2.0,2.0,1.0,-1.0,-1.0,-1.0,0.0,0.0
2.0,2.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0
2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
2.0,1.0,2.0,1.0,-1.0,0.0,-1.0,0.0
2.0,2.0,2.0,1.0,-1.0,2.0,3.0,1.0
2.0,2.0,1.0,-1.0,-1.0,-2.0,-1.0,0.0
2.0,2.0,2.0,2.0,2.0,-1.0,2.0,0.0
1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
2.0,3.0,2.0,0.0,0.0,0.0,-1.0,0.0
1.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0
2.0,2.0,2.0,-1.0,-1.0,2.0,0.0,1.0
1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,1.0,1.0,-2.0,-2.0,-1.0,0.0
1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0
1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0
2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0
2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0
2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0
2.0,2.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0
1.0,3.0,2.0,0.0,0.0,2.0,2.0,0.0
2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0
2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
